,distance,global_stop_id,location_type,parent_station_global_stop_id,route_type,rt_stop_id,stop_code,stop_lat,stop_lon,stop_name,wheelchair_boarding
805,13066,CATAMI:10379,0,,3,4584,4584,42.66925156303264,-84.54520366492365,Miller / Cedar St,0
806,15373,CATAMI:8892,0,,3,5823,5823,42.73597213872286,-84.50923085150393,Vine / Homer,0
807,13912,CATAMI:10387,0,,3,4558,4558,42.66936847467625,-84.5562473186435,Miller / Ellendale Dr,0
808,14294,CATAMI:10056,0,,3,1911,1911,42.68982801230872,-84.54809947640393,Cedar / E Cavanaugh Rd,0
809,18334,CATAMI:7986,0,,3,3746,3746,42.74417394018256,-84.55206547908345,Washington / Oakland Av,0
810,16026,CATAMI:10419,0,,3,3458,3458,42.69648298279137,-84.56732694517677,MLK / Holmes Rd,0
811,11922,CATAMI:9446,0,,3,4812,4812,42.71296752454095,-84.48046159397151,Commuter Lot 89-3,0
812,12226,CATAMI:9671,0,,3,4853,4853,42.70464881143764,-84.50020167533559,Forest / Collins,0
813,11128,CATAMI:10145,0,,3,5581,5581,42.68292123213213,-84.50813368069463,Jolly / Belle Chase,0
814,11447,CATAMI:7978,0,,3,5542,5542,42.727284704282,-84.41235606496464,Central Park / Times Square,0
815,16059,CATAMI:9828,0,,3,1739,1739,42.733669878664,-84.52646182913197,Michigan / Marshall Ave,0
816,20500,CATAMI:8106,0,,3,3566,3566,42.76769116695569,-84.55583363128918,Turner / Frederick St,0
817,13251,CATAMI:10063,0,,3,1918,1918,42.67244415022364,-84.54581520275178,Cedar / Kaynorth Rd,0
818,12738,CATAMI:10487,0,,3,2574,2574,42.71349812353889,-84.49604681538561,S Crescent / S Middlevale,0
819,14105,CATAMI:10388,0,,3,4559,4559,42.66935048826954,-84.55877440878623,Miller / Hilliard Rd,0
820,11225,CATAMI:10155,0,,3,5747,5747,42.68669837754121,-84.5058044410257,Trappers Cove / Dunckel 3,0
821,19141,CATAMI:8112,0,,3,2225,2225,42.75801448014579,-84.54568030470146,Thomas / Hall St,0
822,10549,CATAMI:10242,0,,3,3284,3284,42.6441785120791,-84.52353903804162,Aurelius Rd / Decamp Ave,0
823,15802,CATAMI:8060,0,,3,4835,4835,42.75865299758399,-84.4627269969556,Birch Row / Hagadorn,0
824,18138,CATAMI:10776,0,,3,1618,1618,42.73817547354481,-84.55685885647164,Walnut / Shiawassee St,0
825,12284,CATAMI:10279,0,,3,3334,3334,42.66317215756471,-84.53814400029003,Pennsylvania / Pierpoint,0
826,15486,CATAMI:8923,0,,3,5739,5739,42.72985676044151,-84.52175838377735,Kalamazoo / Clemens,0
827,16389,CATAMI:10339,0,,3,3484,3484,42.70268829310626,-84.5674618432271,MLK / Dunlap St,0
828,13716,CATAMI:10073,0,,3,5689,5689,42.66073499945552,-84.55771321079035,Edgewood / Richard,0
829,19528,CATAMI:8420,0,,3,3657,3657,42.73391269515458,-84.58445000436456,Michigan / Haze St,0
830,14628,CATAMI:10457,0,,3,1728,1728,42.73366088546064,-84.49793538809014,Michigan / Kensington,0
831,19372,CATAMI:8099,0,,3,4784,4784,42.76241215658635,-84.54272154079769,N East / Bates,0
832,18756,CATAMI:8326,0,,3,3613,3613,42.69935181466159,-84.60301197608914,Waverly / Hunters Ridge Dr,0
833,11120,CATAMI:8846,0,,3,4471,4471,42.68443209029576,-84.50655087690416,Beau Jardin / Belle Chase,0
834,20134,CATAMI:7685,0,,3,3671,3671,42.73375981069754,-84.59397380671743,Michigan / Bon Air Rd,0
835,15730,CATAMI:8957,0,,3,3866,3866,42.75126957762959,-84.48378907921284,Abbot / Abbott Woods Dr,0
836,13337,CATAMI:10079,0,,3,6064,6064,42.66142747611385,-84.55256909847134,Edgewood Blvd / Edgewood Circle,0
837,15917,CATAMI:9852,0,,3,1753,1753,42.70694207829315,-84.55675093803137,Washington / Wayburn Rd,0
838,20052,CATAMI:8102,0,,3,4498,4498,42.76973262411726,-84.54338703784595,Sheridan / N East,0
839,10760,CATAMI:9152,0,,3,4285,4285,42.72033295808863,-84.41939774319154,Gr River / Marsh,0
840,11260,CATAMI:10257,0,,3,3303,3303,42.63297298069886,-84.53448376652457,Wilcox / Heather Haven Dr,0
841,15883,CATAMI:10494,0,,3,1805,1805,42.70472075706448,-84.55831575541514,Washington / Greenlawn,0
842,18222,CATAMI:8786,0,,3,3606,3606,42.7053143084859,-84.59139275735455,Victor / Deerfield Ave,0
843,21393,CATAMI:10041,0,,3,4339,4339,42.74106229182175,-84.60576389631574,Saginaw / Dibble Blvd,0
844,13963,CATAMI:10089,0,,3,4458,4458,42.68399142333137,-84.54789263272677,Cedar / Jolly Rd,0
845,16183,CATAMI:9042,0,,3,3737,3737,42.74318468781351,-84.51259430955868,Grand River / Merrill St,0
846,25003,CATAMI:10026,0,,3,6150,6150,42.73746501047977,-84.66187249204714,Canal / Sunset,0
847,15935,CATAMI:9851,0,,3,1752,1752,42.70901950826813,-84.55499726337716,Washington / Strathmore R,0
848,15409,CATAMI:10395,0,,3,4701,4701,42.66827130386695,-84.57617625727802,Balfour / Miller,0
849,17817,CATAMI:8781,0,,3,3621,3621,42.70946916843588,-84.58229163555937,Pleasant Grove / Cooper,0
850,14175,CATAMI:10078,0,,3,5692,5692,42.66231780324599,-84.56292027553286,Edgewood / Washington,0
851,15953,CATAMI:9909,0,,3,1809,1809,42.71133076153036,-84.55294681301224,Washington / Mt Hope A,0
852,11712,CATAMI:10153,0,,3,5745,5745,42.6874178338096,-84.51253135713519,Trappers Cove / Dunckel 1,0
853,16056,CATAMI:9849,0,,3,5641,5641,42.71330027306508,-84.55250614604785,Washington / Bank St,0
854,17290,CATAMI:10408,0,,3,3448,3448,42.68305613018246,-84.59330830966915,Jolly / Wise Rd,0
855,11557,CATAMI:10567,0,,3,6107,6107,42.67134697941434,-84.52367393609195,Aurelius / Enterprise Dr,0
856,15389,CATAMI:10049,0,,3,6033,6033,42.70764354815483,-84.54809048320058,Cedar / Edison Ave,0
857,16621,CATAMI:9616,0,,3,6103,6103,42.71213115662894,-84.56229075129801,Mt. Hope / Beal,0
858,13063,CATAMI:10081,0,,3,4603,4603,42.66301027990432,-84.54833329969117,Edgewood / American,0
859,11709,CATAMI:7911,0,,3,5913,5913,42.71869619507804,-84.46243921444824,Hagadorn / Service,0
860,15893,CATAMI:10102,0,,3,3351,3351,42.71677164956009,-84.54612996486921,Cedar / Baker St,0
861,16201,CATAMI:10777,0,,3,1899,1899,42.72145710850801,-84.54562634548132,Cedar / E Elm St,0
862,14793,CATAMI:8927,0,,3,4647,4647,42.72991971286499,-84.50834052437179,Kalamazoo / Homer,0
863,24448,CATAMI:10023,0,,3,6147,6147,42.72706886740148,-84.66189947165721,Canal / St. Joseph Hwy,0
864,25831,CATAMI:9985,0,,3,6123,6123,42.73862513371256,-84.67261937005628,Marketplace / Delta Market,0
865,12892,CATAMI:9523,0,,3,5953,5953,42.72560297525462,-84.47547036610953,Ramp 1 Bay 2,0
866,14091,CATAMI:10375,0,,3,4746,4746,42.66924256982929,-84.55863951073592,Miller / Hilliard,0
867,16478,CATAMI:9101,0,,3,3890,3890,42.75507370264873,-84.49363663688648,Harrison / Crown Blvd,0
868,11035,CATAMI:8847,0,,3,3381,3381,42.68492671648028,-84.50473424982647,Trappers Cove / Beau Jardin,0
869,19758,CATAMI:8109,0,,3,3569,3569,42.75989405964697,-84.55436773914232,Turner / Randolph St,0
870,14084,CATAMI:10222,0,,3,4373,4373,42.6977330380577,-84.53816198669674,Pennsylvania / Dexter D,0
871,16262,CATAMI:10364,0,,3,4575,4575,42.66919760381251,-84.58672528481335,Miller / Pleasant Grove Rd,0
872,18110,CATAMI:9065,0,,3,4512,4512,42.75168326498392,-84.53628240719556,North / Massachussetts,0
873,14193,CATAMI:8901,0,,3,5806,5806,42.72815704500742,-84.49934732101687,Kalamazoo / U Vill Entrance,0
874,13105,CATAMI:10070,0,,3,5680,5680,42.66318115076806,-84.54880094626562,Edgewood / American Road,0
875,18283,CATAMI:9218,0,,3,4681,4681,42.66706621461739,-84.18127570475974,Grand River / Kalmink,0
876,11994,CATAMI:10162,0,,3,6049,6049,42.66929652904942,-84.53091346479266,Miller / Norburn,0
877,16453,CATAMI:10676,0,,3,1677,1677,42.73346303498683,-84.53398014713669,Michigan / Jones St,0
878,17385,CATAMI:10427,0,,3,3467,3467,42.71878612711159,-84.56723701314323,MLK / Moores River Dr,0
879,10169,CATAMI:10267,0,,3,4774,4774,42.64017653658615,-84.51984283146275,Holt Rd. / Elm,0
880,13666,CATAMI:10110,0,,3,161,161,42.68134742154502,-84.54568030470146,Family Ind. Agency,0
881,23043,CATAMI:8011,0,,3,3770,3770,42.7691660523059,-84.59954059959412,Grand River / Waverly,0
882,12789,CATAMI:9187,0,,3,5927,5927,42.66807345339314,-84.54220892820645,Meijer S Penn Bc East Side,0
883,16354,CATAMI:9900,0,,3,4430,4430,42.69749022156712,-84.57115804980597,Holmes / Somerset,0
884,14161,CATAMI:10057,0,,3,1912,1912,42.6874178338096,-84.54810846960729,Cedar / E Potter Ave,0
885,13405,CATAMI:10378,0,,3,4583,4583,42.66926954943935,-84.54964630738098,Miller / Gardenia Ave,0
886,16019,CATAMI:9910,0,,3,1810,1810,42.71291356532082,-84.55235326159081,Washington / Bank St,0
887,18195,CATAMI:10331,0,,3,4876,4876,42.73041433904951,-84.56731795197342,MLK / Kalamazoo,0
888,7838,CATAMI:7922,0,,3,2882,2882,42.69049350935698,-84.43250084047968,Okemos / Knob Hill Dr,0
889,13329,CATAMI:10385,0,,3,4396,4396,42.66937746787961,-84.5486030957918,Miller / Curry Lane,0
890,18149,CATAMI:10724,0,,3,1609,1609,42.74052269962045,-84.55391807897458,Capitol / Saginaw St,0
891,13044,CATAMI:10084,0,,3,3335,3335,42.67015088336813,-84.5444122630284,Cedar / Miller Rd,0
892,13240,CATAMI:10085,0,,3,3336,3336,42.67230925217331,-84.54576124353166,Cedar / Kaynorth Rd,0
893,15778,CATAMI:10101,0,,3,3350,3350,42.71449636911129,-84.54685841434096,Cedar / Isbell St,0
894,13561,CATAMI:10061,0,,3,1917,1917,42.67623028883607,-84.54766780264289,Cedar / E Northrup St,0
895,16750,CATAMI:9866,0,,3,1766,1766,42.689252447294,-84.58240854720299,Pleasant Grove / Risdale St,0
896,15826,CATAMI:8891,0,,3,4804,4804,42.74001008702922,-84.51112841741183,Howard / Saginaw,0
897,18863,CATAMI:8338,0,,3,3642,3642,42.73505483198065,-84.57265991476625,Jenison / Ottawa St,0
898,17702,CATAMI:8782,0,,3,3622,3622,42.70748167049445,-84.58229163555937,Pleasant Grove / Colonial,0
899,12180,CATAMI:9667,0,,3,6084,6084,42.70325486491762,-84.50137079177172,McLaren Drive / Forest,0
900,13830,CATAMI:10088,0,,3,36,36,42.68136540795173,-84.54792860554019,Cedar / Jolly,0
901,18837,CATAMI:8983,0,,3,3591,3591,42.73384074952774,-84.57365816033864,Michigan / Jenison Ave,0
902,11256,CATAMI:10246,0,,3,4771,4771,42.64036539385661,-84.53325169766495,Holt Rd. / Hamilton,0
903,14232,CATAMI:10091,0,,3,3340,3340,42.68893768517658,-84.54792860554019,Cedar / Samantha Ave,0
904,16489,CATAMI:8055,0,,3,2503,2503,42.75915661697186,-84.4829796909109,Lake Lansing / Abbot Rd,0
905,12843,CATAMI:9482,0,,3,4751,4751,42.71593528164808,-84.49396039220726,Harrison / N Crescent,0
906,22619,CATAMI:10497,0,,3,1850,1850,42.74024391031645,-84.62503633110535,Meijer W Saginaw By Gas Station,0
907,11059,CATAMI:9793,0,,3,1705,1705,42.72196072789588,-84.42705095924659,Gr. River Ave / Okemos Rd,0
908,22878,CATAMI:9968,0,,3,22,22,42.74350844313429,-84.62581873979723,Lansing Mall,0
909,23247,CATAMI:10484,0,,3,1846,1846,42.74546896146566,-84.62944300074926,Mall Dr / Vil. Green Access,0
910,21151,CATAMI:9472,0,,3,5991,5991,42.71647487384937,-84.62391218068598,Cornerstone / Snow,0
911,21401,CATAMI:9471,0,,3,5990,5990,42.72230246962337,-84.62292292831694,Snow Rd / Aspen,0
912,21454,CATAMI:9470,0,,3,5930,5930,42.72670014606393,-84.62006308965007,St. Joe / Snow,0
913,20375,CATAMI:7684,0,,3,3670,3670,42.73378679030761,-84.59762504727952,Michigan / Stoner Rd,0
914,12892,CATAMI:9453,0,,3,5957,5957,42.72560297525462,-84.47547036610953,Ramp 1 Bay 6,0
915,21748,CATAMI:8003,0,,3,2409,2409,42.76144089062402,-84.58765158475892,Delta River / Leon Ave,0
916,17466,CATAMI:10402,0,,3,5587,5587,42.66932350865948,-84.6020586965335,Miller / Waverly,0
917,22183,CATAMI:10037,0,,3,1852,1852,42.74102631900833,-84.61777881599792,Saginaw / Theo Ave,0
918,20380,CATAMI:10479,0,,3,3240,3240,42.75881487524438,-84.56740788400697,Peckham Riverside,0
919,16753,CATAMI:9915,0,,3,1815,1815,42.72339964043267,-84.55227232276061,Washington / Hazel St,0
920,16915,CATAMI:9617,0,,3,6110,6110,42.71213115662894,-84.56668842773857,Mt Hope / MLK,0
921,22146,CATAMI:9964,0,,3,1842,1842,42.74113423744858,-84.61713130535637,Saginaw / Maycroft Rd,0
922,22349,CATAMI:9965,0,,3,3208,3208,42.74115222385529,-84.62016201488697,Saginaw / Mall Dr E,0
923,22519,CATAMI:9966,0,,3,1844,1844,42.74150295878614,-84.62236534970894,Elmwood / Saginaw St,0
924,20942,CATAMI:9572,0,,3,5983,5983,42.72657424121696,-84.61277859493258,St Joseph / Chesley,0
925,18065,CATAMI:9682,0,,3,6121,6121,42.76062250911872,-84.51873666745009,Lake Lansing / Center,0
926,13639,CATAMI:8868,0,,3,4069,4069,42.72504539664662,-84.49360066407307,Harrison / Shaw Ln,0
927,17562,CATAMI:7703,0,,3,3013,3013,42.73286948356541,-84.55399002460142,Capitol / W Allegan St,0
928,20957,CATAMI:9469,0,,3,5984,5984,42.72668215965722,-84.61290449977955,St Joseph / Chesley,0
929,21822,CATAMI:10039,0,,3,1854,1854,42.74102631900833,-84.61232893476483,Saginaw / Harriet Ave,0
930,20530,CATAMI:7681,0,,3,3667,3667,42.73084601281055,-84.60283211202203,Waverly / Kalamazoo St,0
931,17737,CATAMI:10428,0,,3,3468,3468,42.72400218505745,-84.5672010403298,MLK / Olds Ave,0
932,21475,CATAMI:9961,0,,3,1839,1839,42.74115222385529,-84.60692401954853,Saginaw / Thomas L Pkwy,0
933,21654,CATAMI:9962,0,,3,1840,1840,42.74117021026201,-84.60963996696171,Saginaw / Clark Rd,0
934,19548,CATAMI:8329,0,,3,4762,4762,42.71440643707774,-84.60294902366564,Waverly / Old Lansing,0
935,17277,CATAMI:10719,0,,3,6181,6181,42.72725772467193,-84.55621134583008,Hillsdale / Walnut,0
936,19397,CATAMI:8992,0,,3,4720,4720,42.71732023496474,-84.59838047636134,Old Lansing / YMCA,0
937,14710,CATAMI:10053,0,,3,1908,1908,42.69695962256917,-84.54810846960729,Cedar / E Holmes Rd,0
938,20390,CATAMI:10598,0,,3,67,67,42.7261875334727,-84.6050714196574,St Joseph / Waverly (Store),0
939,15771,CATAMI:10348,0,,3,3493,3493,42.68313706901265,-84.57306460891722,Jolly / Tressa Dr,0
940,20314,CATAMI:7680,0,,3,3666,3666,42.72741960233232,-84.60284110522538,Waverly / St Joseph St,0
941,14927,CATAMI:10297,0,,3,3536,3536,42.71035949556802,-84.53802708864642,Pennsylvania / Kenwood Av,0
942,20694,CATAMI:8425,0,,3,3663,3663,42.7332292116996,-84.60300298288577,Waverly / Michigan Ave,0
943,18781,CATAMI:10614,0,,3,79,79,42.75126957762959,-84.54964630738098,Turner / North,0
944,20406,CATAMI:8424,0,,3,3662,3662,42.73392168835793,-84.59796678900702,Michigan / Stoner Rd,0
945,17329,CATAMI:10700,0,,3,1614,1614,42.72974884200125,-84.55403499061819,Capitol / Kalamazoo St,0
946,11672,CATAMI:7977,0,,3,4861,4861,42.72950602551067,-84.40978400880513,Times Square / Marsh,0
947,19650,CATAMI:8523,0,,3,3787,3787,42.75540645117286,-84.55926903497075,Grand River / Sadie Ct,0
948,21164,CATAMI:10556,0,,3,23,23,42.74096336658484,-84.60233748583751,Saginaw / Waverly,0
949,15756,CATAMI:10047,0,,3,1901,1901,42.71386684487644,-84.54721814247515,Cedar / Isbell St,0
950,18362,CATAMI:8644,0,,3,5703,5703,42.7607664003724,-84.52491499815493,Lake Lansing / Wood,0
951,16049,CATAMI:10516,0,,3,3486,3486,42.69661788084169,-84.56754278205729,MLK / Holmes Rd,0
952,21050,CATAMI:9959,0,,3,1837,1837,42.74117920346536,-84.60035898109942,Saginaw / Edgemont Blvd,0
953,22701,CATAMI:8007,0,,3,4491,4491,42.76284383034739,-84.60186983926306,Delta River / Waverly Rd,0
954,15921,CATAMI:10365,0,,3,4576,4576,42.66919760381251,-84.58235458798286,Miller / Grovenberg Rd,0
955,22521,CATAMI:8006,0,,3,2412,2412,42.76285282355074,-84.59887510254586,Delta River / Amherst Dr,0
956,20235,CATAMI:9996,0,,3,1865,1865,42.74830182052246,-84.57910804157173,Willow / Sunset Ave,0
957,14428,CATAMI:7956,0,,3,4604,4604,42.74689888079909,-84.45752892541644,Haslett / Ferndale Ave,0
958,22873,CATAMI:8008,0,,3,3767,3767,42.76448059335798,-84.60269721397171,Waverly / Delta River Dr,0
959,20470,CATAMI:8426,0,,3,4051,4051,42.72968588957777,-84.60302096929249,Waverly / Blanche Ave,0
960,21666,CATAMI:8514,0,,3,3720,3720,42.76434569530766,-84.58228264235602,Grand River / Delta St,0
961,24895,CATAMI:9975,0,,3,6131,6131,42.74112524424523,-84.65737589036968,Saginaw / Knights Inn Dr,0
962,19839,CATAMI:9998,0,,3,1867,1867,42.74828383411575,-84.57248904390251,Willow / Jenison Ave,0
963,23058,CATAMI:8010,0,,3,3769,3769,42.76765519414227,-84.60173494121273,Waverly / Franette Rd,0
964,12158,CATAMI:9494,0,,3,5802,5802,42.71666373111982,-84.47818631352271,Farm Lane / Green Way Drive,0
965,18600,CATAMI:8987,0,,3,2249,2249,42.72730269068871,-84.57708457081687,Everett / W Hillsdale St,0
966,12209,CATAMI:8631,0,,3,4749,4749,42.70857884130375,-84.4939513990039,Harrison Rd / Forest Acres CC,0
967,19976,CATAMI:8422,0,,3,3660,3660,42.73391269515458,-84.5913837641512,Michigan / Brynford Ave,0
968,21003,CATAMI:8517,0,,3,3781,3781,42.76199846923203,-84.57392795643929,Grand Riv. / Tecumseh River,0
969,20196,CATAMI:8423,0,,3,3661,3661,42.73392168835793,-84.59477420181601,Michigan / Bon Air Rd,0
970,21031,CATAMI:9989,0,,3,1858,1858,42.74472252558721,-84.5962131143528,Morris / Sylvan Ave,0
971,18780,CATAMI:9940,0,,3,1818,1818,42.74642224102129,-84.55674194482802,Walnut / Maple St,0
972,21157,CATAMI:9955,0,,3,1833,1833,42.74645821383471,-84.59627606677628,Morris / Cornelia Dr,0
973,21270,CATAMI:9991,0,,3,1860,1860,42.74812195645536,-84.59618613474274,Morris / Willow St,0
974,16867,CATAMI:9898,0,,3,1798,1798,42.69751720117718,-84.5783166396765,Holmes / Simkin,0
975,15159,CATAMI:10392,0,,3,4702,4702,42.66860405239109,-84.57280380601992,Haag / Miller,0
976,16286,CATAMI:9912,0,,3,1812,1812,42.71682560878021,-84.55229930237068,Washington / Baker St,0
977,20962,CATAMI:9993,0,,3,1862,1862,42.74830182052246,-84.591024036017,Willow / Westfield Rd,0
978,16483,CATAMI:9132,0,,3,5987,5987,42.75885984126115,-84.48369015397593,Abbot / Lake Lansing Rd,0
979,21202,CATAMI:9992,0,,3,1861,1861,42.74831081372582,-84.59487312705292,Willow / Gould,0
980,21158,CATAMI:9952,0,,3,1831,1831,42.74839175255602,-84.59407273195433,Willow / Briarwood Dr,0
981,14841,CATAMI:7881,0,,3,5808,5808,42.74956986219551,-84.46223237077108,Hagadorn / Cambria,0
982,22275,CATAMI:8005,0,,3,2411,2411,42.76188155758841,-84.59598828426893,Delta River / Newport Dr,0
983,18512,CATAMI:8643,0,,3,4873,4873,42.76475038945863,-84.52011262756339,/ Wal Mart,0
984,16955,CATAMI:10352,0,,3,3497,3497,42.683146062216,-84.58882969439841,Jolly / Ingham St,0
985,22327,CATAMI:9677,0,,3,4780,4780,42.76662996895981,-84.59063732827275,Grand River / Andrea,0
986,16074,CATAMI:8909,0,,3,3402,3402,42.72996467888176,-84.53228043170262,Kalamazoo / Holmes St,0
987,22579,CATAMI:8505,0,,3,3772,3772,42.76755626890537,-84.5937399834302,Grand River / Young Ave,0
988,18352,CATAMI:8530,0,,3,2390,2390,42.74315770820345,-84.55381915373766,Capitol / W Oakland Ave,0
989,18661,CATAMI:8528,0,,3,3792,3792,42.74748343901717,-84.55310869067263,Grand River / Washington,0
990,17564,CATAMI:8085,0,,3,5386,5386,42.73985720257219,-84.54456514748544,Larch Street / Erie,0
991,17905,CATAMI:8651,0,,3,4891,4891,42.74778920793123,-84.53876453132152,High St / Grand River,0
992,22795,CATAMI:8504,0,,3,3771,3771,42.76830270478383,-84.59643794443667,Grand River / Sheffer Av,0
993,16203,CATAMI:9005,0,,3,2348,2348,42.74085544814459,-84.51728876170995,Saginaw / N Foster Ave,0
994,22408,CATAMI:8507,0,,3,5742,5742,42.76893222901867,-84.58888365361854,Cap. City Blvd / Peckham,0
995,22660,CATAMI:8511,0,,3,2424,2424,42.77200790456606,-84.5889915720588,Capitol City / W Circle Dr,0
996,22893,CATAMI:10613,0,,3,82,82,42.77460694033563,-84.58944123222655,Capital Regional Airport Auth. Term,0
997,18873,CATAMI:8990,0,,3,6065,6065,42.72648430918341,-84.58212975789898,Clare / St. Joseph,0
998,13491,CATAMI:10226,0,,3,4377,4377,42.68799339882431,-84.53817097990009,Pennsylvania / Samantha,0
999,16510,CATAMI:9846,0,,3,1748,1748,42.7199012843276,-84.55242520721765,Washington / South St,0
1000,6920,CATAMI:7925,0,,3,4858,4858,42.68289425252207,-84.42808517763241,Jolly / Alaidon,0
1001,15046,CATAMI:8895,0,,3,6043,6043,42.73465913103304,-84.50491411389356,Morgan / Michigan,0
1002,15373,CATAMI:10368,0,,3,4739,4739,42.66589709818125,-84.57674282908938,Balfour Dr. / Georgetown,0
1003,19318,CATAMI:7689,0,,3,3675,3675,42.73377779710425,-84.58132936280039,Michigan / Clare St,0
1004,19690,CATAMI:7687,0,,3,3673,3673,42.73378679030761,-84.58710299935426,Michigan / Rosemary Ave,0
1005,17020,CATAMI:10673,0,,3,1674,1674,42.73342706217341,-84.5440345484875,Michigan / Larch St,0
1006,24737,CATAMI:9981,0,,3,6137,6137,42.72662820043708,-84.66620721606421,St. Joseph / Canal Rd,0
1007,19691,CATAMI:8421,0,,3,3658,3658,42.73391269515458,-84.58699508091401,Michigan / Alger St,0
1008,16181,CATAMI:7895,0,,3,2523,2523,42.75845514711018,-84.47593801268398,Lake Lansing / Towar Ave,0
1009,20278,CATAMI:9948,0,,3,1827,1827,42.74840074575937,-84.57968360658644,Willow / Sunset Ave,0
1010,20722,CATAMI:9950,0,,3,1829,1829,42.74841873216608,-84.58697709450729,Willow / Eastfield Rd,0
1011,20537,CATAMI:9949,0,,3,1828,1828,42.7484547049795,-84.58390141895991,Willow / Eastfield Rd,0
1012,21588,CATAMI:8002,0,,3,2408,2408,42.76255604784003,-84.58340679277538,Delta River / Benton Blvd,0
1013,21484,CATAMI:10612,0,,3,81,81,42.76332946332855,-84.58051997449846,Delta River / N Grand Riv.,0
1014,21394,CATAMI:8515,0,,3,3779,3779,42.76336543614197,-84.57889220469121,Grand River / Delta River,0
1015,12287,CATAMI:10235,0,,3,4733,4733,42.66170626541786,-84.53889942937184,Cedar / American,0
1016,17955,CATAMI:10333,0,,3,3474,3474,42.72473063452919,-84.56983604891279,MLK / William St,0
1017,18476,CATAMI:8332,0,,3,3636,3636,42.72545908400095,-84.57709356402023,Everett / Malcolm X,0
1018,16767,CATAMI:10424,0,,3,5907,5907,42.70901051506478,-84.56740788400697,MLK / Gordon,0
1019,13420,CATAMI:10072,0,,3,6039,6039,42.66122063243669,-84.55373821490747,Edgewood / Richard,0
1020,18701,CATAMI:8334,0,,3,3638,3638,42.72918227018989,-84.57665289705584,McPherson / Lenawee St,0
1021,13162,CATAMI:10791,0,,3,159,159,42.6869771668452,-84.53429490925411,CATA Offices,0
1022,18734,CATAMI:8985,0,,3,3593,3593,42.73040534584616,-84.57584350875389,McPherson / Kalamazoo St,0
1023,17036,CATAMI:9897,0,,3,1797,1797,42.69752619438054,-84.58065487254878,Holmes / Pleasant Grove,0
1024,12773,CATAMI:10231,0,,3,4382,4382,42.67429675011476,-84.53826091193365,Pennsylvania / Keystone,0
1025,18763,CATAMI:8340,0,,3,4643,4643,42.73733011242945,-84.56834317715588,Shiawassee / Bartlett St,0
1026,18736,CATAMI:8335,0,,3,3639,3639,42.73086399921726,-84.5753848553828,McPherson / Kalamazoo St,0
1027,18562,CATAMI:8648,0,,3,5706,5706,42.75610792103454,-84.53764038090215,Lake Lansing / New York,0
1028,14781,CATAMI:8961,0,,3,3870,3870,42.74162886363311,-84.48380706561954,Abbot / Centerlawn St,0
1029,18859,CATAMI:8337,0,,3,3641,3641,42.73374182429084,-84.57409882730303,Michigan / McPherson Ave,0
1030,19107,CATAMI:8418,0,,3,3655,3655,42.73448826016929,-84.57720148246048,Verlinden / Michigan Ave,0
1031,16553,CATAMI:9899,0,,3,5450,5450,42.69749921477047,-84.57393694964264,Holmes / Express Ct.,0
1032,18837,CATAMI:8982,0,,3,3590,3590,42.73456020579614,-84.57282179242664,Jenison / Ottawa St,0
1033,19134,CATAMI:7690,0,,3,3676,3676,42.73502785237059,-84.57703061159674,Verlinden / Inverness Av,0
1034,17139,CATAMI:10701,0,,3,1615,1615,42.72717678584173,-84.55406197022825,Capitol / Hillsdale,0
1035,14164,CATAMI:10495,0,,3,3533,3533,42.6991899370012,-84.53794614981622,Pennsylvania / Alden Sq,0
1036,19015,CATAMI:8981,0,,3,2243,2243,42.73701535031203,-84.57283078562999,Jenison / Shiawassee St,0
1037,20141,CATAMI:8521,0,,3,3785,3785,42.75815837139947,-84.56407140556229,Grand River / Coolidge St,0
1038,10221,CATAMI:10574,0,,3,33,33,42.62702847328125,-84.52218106433503,Davlind / Aurelius,0
1039,18934,CATAMI:8339,0,,3,4642,4642,42.7373211192261,-84.57115804980597,Shiawassee / Howe St,0
1040,19299,CATAMI:7691,0,,3,3677,3677,42.73734809883616,-84.57701262519004,Verlinden / Shiawassee St,0
1041,18987,CATAMI:8980,0,,3,3588,3588,42.737420044463,-84.57188649927772,Shiawassee / Westmoreland,0
1042,19522,CATAMI:8416,0,,3,3651,3651,42.74022592390974,-84.57722846207055,Verlinden / Genesee Dr,0
1043,18031,CATAMI:8652,0,,3,5999,5999,42.74751041862723,-84.54159739037831,Grand River after Case,0
1044,21222,CATAMI:8516,0,,3,3780,3780,42.76277188472054,-84.57672484268267,Grand River / Edgebrook,0
1045,18432,CATAMI:10710,0,,3,1816,1816,42.74193463254718,-84.55687684287834,Walnut / Saginaw St,0
1046,19108,CATAMI:7695,0,,3,2338,2338,42.74089142095801,-84.5696561848457,Saginaw / Bartlett St,0
1047,15001,CATAMI:10051,0,,3,1906,1906,42.70165407472045,-84.54811746281064,Cedar / Paris Ave,0
1048,13228,CATAMI:8866,0,,3,4755,4755,42.72047684934232,-84.49362764368313,Harrison / Trowbridge,0
1049,18349,CATAMI:8654,0,,3,5998,5998,42.74749243222053,-84.5474699521691,Grand River / Cedar,0
1050,16145,CATAMI:9131,0,,3,3846,3846,42.75548739000305,-84.48366317436587,Abbot / Taylor Dr,0
1051,13275,CATAMI:9558,0,,3,6063,6063,42.72418204912454,-84.4874852857917,Chestnut / Wilson,0
